486,Yeovilton,Yeovilton,United Kingdom,YEO,EGDY
487,Haverfordwest,Haverfordwest,United Kingdom,,EGFE
488,Cardiff,Cardiff,United Kingdom,CWL,EGFF
489,Swansea,Swansea,United Kingdom,SWS,EGFH
490,Bristol,Bristol,United Kingdom,BRS,EGGD
491,Liverpool,Liverpool,United Kingdom,LPL,EGGP
492,Luton,London,United Kingdom,LTN,EGGW
493,Plymouth,Plymouth,United Kingdom,PLH,EGHD
494,Bournemouth,Bournemouth,United Kingdom,BOH,EGHH
495,Southampton,Southampton,United Kingdom,SOU,EGHI
496,Lasham,Lasham,United Kingdom,QLA,EGHL
497,Alderney,Alderney,Guernsey,ACI,EGJA
498,Guernsey,Guernsey,Guernsey,GCI,EGJB
499,Jersey,Jersey,Jersey,JER,EGJJ
500,Shoreham,Shoreham By Sea,United Kingdom,ESH,EGKA
501,Biggin Hill,Biggin Hill,United Kingdom,BQH,EGKB
502,Gatwick,London,United Kingdom,LGW,EGKK
503,City,London,United Kingdom,LCY,EGLC
504,Farnborough,Farnborough,United Kingdom,FAB,EGLF
505,Chalgrove,Chalsgrove,United Kingdom,,EGLJ
506,Blackbushe,Blackbushe,United Kingdom,BBS,EGLK
507,Heathrow,London,United Kingdom,LHR,EGLL
508,Southend,Southend,United Kingdom,SEN,EGMC
509,Lydd,Lydd,United Kingdom,LYX,EGMD
510,Manston,Manston,United Kingdom,MSE,EGMH
511,Brough,Brough,United Kingdom,,EGNB
512,Carlisle,Carlisle,United Kingdom,CAX,EGNC
513,Gamston,Repton,United Kingdom,,EGNE
514,Blackpool,Blackpool,United Kingdom,BLK,EGNH
515,Humberside,Humberside,United Kingdom,HUY,EGNJ
516,Walney Island,Barrow Island,United Kingdom,BWF,EGNL
517,Leeds Bradford,Leeds,United Kingdom,LBA,EGNM
518,Warton,Warton,United Kingdom,,EGNO
519,Hawarden,Hawarden,United Kingdom,CEG,EGNR
520,Isle Of Man,Isle Of Man,Isle of Man,IOM,EGNS
521,Newcastle,Newcastle,United Kingdom,NCL,EGNT
522,Durham Tees Valley Airport,Teesside,United Kingdom,MME,EGNV
523,Nottingham East Midlands,East Midlands,United Kingdom,EMA,EGNX
524,Llanbedr,Llanbedr,United Kingdom,,EGOD
525,Ternhill,Ternhill,United Kingdom,,EGOE
526,Shawbury,Shawbury,United Kingdom,,EGOS
528,Woodvale,Woodvale,United Kingdom,,EGOW
529,Kirkwall,Kirkwall,United Kingdom,KOI,EGPA
530,Sumburgh,Sumburgh,United Kingdom,LSI,EGPB
531,Wick,Wick,United Kingdom,WIC,EGPC
532,Dyce,Aberdeen,United Kingdom,ABZ,EGPD
533,Inverness,Inverness,United Kingdom,INV,EGPE
534,Glasgow,Glasgow,United Kingdom,GLA,EGPF
535,Edinburgh,Edinburgh,United Kingdom,EDI,EGPH
536,Islay,Islay,United Kingdom,ILY,EGPI
537,Prestwick,Prestwick,United Kingdom,PIK,EGPK
538,Benbecula,Benbecula,United Kingdom,BEB,EGPL
539,Scatsta,Scatsta,United Kingdom,SDZ,EGPM
540,Dundee,Dundee,United Kingdom,DND,EGPN
541,Stornoway,Stornoway,United Kingdom,SYY,EGPO
542,Tiree,Tiree,United Kingdom,TRE,EGPU
543,Leuchars,Leuchars,United Kingdom,ADX,EGQL
544,Lossiemouth,Lossiemouth,United Kingdom,LMO,EGQS
545,Cambridge,Cambridge,United Kingdom,CBG,EGSC
546,Conington,Peterborough,United Kingdom,,EGSF
547,Norwich,Norwich,United Kingdom,NWI,EGSH
548,Stansted,London,United Kingdom,STN,EGSS
549,North Weald,North Weald,United Kingdom,,EGSX
550,Sheffield City,Fowlmere,United Kingdom,,EGSY
551,Cranfield,Cranfield,United Kingdom,,EGTC
552,Exeter,Exeter,United Kingdom,EXT,EGTE
553,Bristol Filton,Bristol,United Kingdom,FZO,EGTG
554,Kidlington,Oxford,United Kingdom,OXF,EGTK
555,Benson,Benson,United Kingdom,,EGUB
556,Lakenheath,Lakenheath,United Kingdom,,EGUL
557,Mildenhall,Mildenhall,United Kingdom,MHZ,EGUN
558,Wattisham,Wattisham,United Kingdom,,EGUW
559,Wyton,Wyton,United Kingdom,,EGUY
560,Fairford,Fairford,United Kingdom,FFD,EGVA
561,Brize Norton,Brize Norton,United Kingdom,BZZ,EGVN
562,Odiham,Odiham,United Kingdom,ODH,EGVO
563,Cosford,Cosford,United Kingdom,,EGWC
564,Northolt,Northolt,United Kingdom,NHT,EGWU
565,Coningsby,Coningsby,United Kingdom,QCY,EGXC
566,Dishforth,Dishforth,United Kingdom,,EGXD
567,Leeming,Leeming,United Kingdom,,EGXE
568,Church Fenton,Church Fenton,United Kingdom,,EGXG
569,Honington,Honington,United Kingdom,BEQ,EGXH
570,Cottesmore,Cottesmore,United Kingdom,,EGXJ
571,Scampton,Scampton,United Kingdom,,EGXP
572,Wittering,Wittering,United Kingdom,,EGXT
573,Linton On Ouse,Linton-on-ouse,United Kingdom,,EGXU
574,Waddington,Waddington,United Kingdom,WTN,EGXW
575,Topcliffe,Topcliffe,United Kingdom,,EGXZ
576,Cranwell,Cranwell,United Kingdom,,EGYD
577,Barkston Heath,Barkston Heath,United Kingdom,,EGYE
578,Marham,Marham,United Kingdom,KNF,EGYM
579,Mount Pleasant,Mount Pleasant,Falkland Islands,MPN,EGYP
580,Schiphol,Amsterdam,Netherlands,AMS,EHAM
581,Budel,Weert,Netherlands,,EHBD
582,Maastricht,Maastricht,Netherlands,MST,EHBK
583,Deelen,Deelen,Netherlands,,EHDL
584,Drachten,Drachten,Netherlands,,EHDR
585,Eindhoven,Eindhoven,Netherlands,EIN,EHEH
586,Eelde,Groningen,Netherlands,GRQ,EHGG
587,Gilze Rijen,Gilze-rijen,Netherlands,,EHGR
588,De Kooy,De Kooy,Netherlands,DHR,EHKD
589,Lelystad,Lelystad,Netherlands,,EHLE
590,Leeuwarden,Leeuwarden,Netherlands,LWR,EHLW
591,Rotterdam,Rotterdam,Netherlands,RTM,EHRD
592,Soesterberg,Soesterberg,Netherlands,UTC,EHSB
593,Twenthe,Enschede,Netherlands,ENS,EHTW
594,Valkenburg,Valkenburg,Netherlands,LID,EHVB
595,Woensdrecht,Woensdrecht,Netherlands,WOE,EHWO
596,Cork,Cork,Ireland,ORK,EICK
597,Galway,Galway,Ireland,GWY,EICM
599,Dublin,Dublin,Ireland,DUB,EIDW
600,Ireland West Knock,Connaught,Ireland,NOC,EIKN
601,Kerry,Kerry,Ireland,KIR,EIKY
602,Casement,Casement,Ireland,,EIME
603,Shannon,Shannon,Ireland,SNN,EINN
604,Sligo,Sligo,Ireland,SXL,EISG
605,Waterford,Waterford,Ireland,WAT,EIWF
607,Aarhus,Aarhus,Denmark,AAR,EKAH
608,Billund,Billund,Denmark,BLL,EKBI
609,Kastrup,Copenhagen,Denmark,CPH,EKCH
610,Esbjerg,Esbjerg,Denmark,EBJ,EKEB
611,Gronholt Hillerod,Gronholt,Denmark,,EKGH
612,Karup,Karup,Denmark,KRP,EKKA
613,Laeso,Laeso,Denmark,,EKLS
614,Lolland Falster Maribo,Maribo,Denmark,,EKMB
615,Odense,Odense,Denmark,ODE,EKOD
616,Krusa Padborg,Krusa-padborg,Denmark,,EKPB
617,Roskilde,Copenhagen,Denmark,RKE,EKRK
618,Bornholm Ronne,Ronne,Denmark,RNN,EKRN
619,Sonderborg,Soenderborg,Denmark,SGD,EKSB
621,Skrydstrup,Skrydstrup,Denmark,SKS,EKSP
622,Skive,Skive,Denmark,,EKSV
623,Thisted,Thisted,Denmark,TED,EKTS
624,Kolding Vamdrup,Kolding,Denmark,,EKVD
625,Vagar,Vagar,Faroe Islands,FAE,EKVG
626,Aars,Vesthimmerland,Denmark,,EKVH
627,Stauning,Stauning,Denmark,STA,EKVJ
628,Aalborg,Aalborg,Denmark,AAL,EKYT
629,Luxembourg,Luxemburg,Luxembourg,LUX,ELLX
630,Vigra,Alesund,Norway,AES,ENAL
631,Andenes,Andoya,Norway,ANX,ENAN
632,Alta,Alta,Norway,ALF,ENAT
633,Bomoen,Voss,Norway,,ENBM
634,Bronnoy,Bronnoysund,Norway,BNN,ENBN
635,Bodo,Bodo,Norway,BOO,ENBO
636,Flesland,Bergen,Norway,BGO,ENBR
637,Batsfjord,Batsfjord,Norway,BJF,ENBS
638,Kjevik,Kristiansand,Norway,KRS,ENCN
639,Dagali,Geilo,Norway,,ENDI
640,Bardufoss,Bardufoss,Norway,BDU,ENDU
641,Evenes,Harstad/Narvik,Norway,EVE,ENEV
642,Leirin,Fagernes,Norway,VDB,ENFG
643,Floro,Floro,Norway,FRO,ENFL
644,Gardermoen,Oslo,Norway,OSL,ENGM
645,Karmoy,Haugesund,Norway,HAU,ENHD
646,Hasvik,Hasvik,Norway,HAA,ENHK
647,Kvernberget,Kristiansund,Norway,KSU,ENKB
648,Kjeller,Kjeller,Norway,,ENKJ
649,Hoybuktmoen,Kirkenes,Norway,KKN,ENKR
650,Lista,Farsund,Norway,FAN,ENLI
651,Aro,Molde,Norway,MOL,ENML
652,Kjaerstad,Mosjoen,Norway,MJF,ENMS
653,Banak,Lakselv,Norway,LKL,ENNA
654,Notodden,Notodden,Norway,NTB,ENNO
655,Orland,Orland,Norway,OLA,ENOL
656,Roros,Roros,Norway,RRS,ENRO
657,Moss,Rygge,Norway,RYG,ENRY
658,Longyear,Svalbard,Norway,LYR,ENSB
659,Geiteryggen,Skien,Norway,SKE,ENSN
660,Sorstokken,Stord,Norway,SRP,ENSO
662,Stokka,Sandnessjoen,Norway,SSJ,ENST
663,Langnes,Tromso,Norway,TOS,ENTC
664,Torp,Sandefjord,Norway,TRF,ENTO
665,Vaernes,Trondheim,Norway,TRD,ENVA
666,Sola,Stavanger,Norway,SVG,ENZV
667,Babice,Warsaw,Poland,,EPBC
668,Lech Walesa,Gdansk,Poland,GDN,EPGD
669,Balice,Krakow,Poland,KRK,EPKK
670,Muchowiec,Katowice,Poland,,EPKM
671,Pyrzowice,Katowice,Poland,KTW,EPKT
673,Mielec,Mielec,Poland,,EPML
674,Lawica,Poznan,Poland,POZ,EPPO
675,Jasionka,Rzeszow,Poland,RZE,EPRZ
676,Goleniow,Szczecin,Poland,SZZ,EPSC
677,Redzikowo,Slupsk,Poland,OSP,EPSK
678,Swidwin,Shapaja,Poland,,EPSN
679,Okecie,Warsaw,Poland,WAW,EPWA
680,Strachowice,Wroclaw,Poland,WRO,EPWR
681,Babimost,Zielona Gora,Poland,IEG,EPZG
682,Malmen,Linkoeping,Sweden,,ESCF
683,Bravalla,Norrkoeping,Sweden,,ESCK
684,Uppsala,Uppsala,Sweden,,ESCM
685,Ronneby,Ronneby,Sweden,RNB,ESDF
686,Rada,Rada,Sweden,,ESFR
687,Landvetter,Gothenborg,Sweden,GOT,ESGG
688,Jonkoping,Joenkoeping,Sweden,JKG,ESGJ
689,Falkoping,Falkoping,Sweden,,ESGK
690,Lidkoping,Lidkoping,Sweden,LDK,ESGL
691,Save,Gothenborg,Sweden,GSE,ESGP
692,Skovde,Skovde,Sweden,KVB,ESGR
693,Trollhattan Vanersborg,Trollhattan,Sweden,THN,ESGT
694,Karlsborg,Karlsborg,Sweden,,ESIA
695,Satenas,Satenas,Sweden,,ESIB
696,Barkarby,Stockholm,Sweden,,ESKB
697,Karlskoga,Karlskoga,Sweden,KSK,ESKK
698,Mora,Mora,Sweden,MXX,ESKM
699,Skavsta,Stockholm,Sweden,NYO,ESKN
700,Arvika,Arvika,Sweden,,ESKV
701,Emmaboda,Emmaboda,Sweden,,ESMA
702,Feringe,Ljungby,Sweden,,ESMG
703,Kristianstad,Kristianstad,Sweden,KID,ESMK
704,Landskrona,Landskrona,Sweden,JLD,ESML
705,Oskarshamn,Oskarshamn,Sweden,OSK,ESMO
706,Anderstorp,Anderstorp,Sweden,,ESMP
707,Kalmar,Kalkmar,Sweden,KLR,ESMQ
708,Sturup,Malmoe,Sweden,MMX,ESMS
709,Halmstad,Halmstad,Sweden,HAD,ESMT
710,Hagshult,Hagshult,Sweden,,ESMV
711,Kronoberg,Vaxjo,Sweden,VXO,ESMX
712,Hallviken,Hallviken,Sweden,,ESNA
713,Hedlanda,Hede,Sweden,,ESNC
714,Sveg,Sveg,Sweden,EVG,ESND
715,Gallivare,Gallivare,Sweden,GEV,ESNG
716,Hudiksvall,Hudiksvall,Sweden,HUV,ESNH
717,Jokkmokk,Jokkmokk,Sweden,,ESNJ
718,Kramfors Solleftea,Kramfors,Sweden,KRF,ESNK
719,Lycksele,Lycksele,Sweden,LYC,ESNL
720,Optand,Optand,Sweden,,ESNM
721,Sundsvall Harnosand,Sundsvall,Sweden,SDL,ESNN
722,Ornskoldsvik,Ornskoldsvik,Sweden,OER,ESNO
723,Pitea,Pitea,Sweden,,ESNP
724,Kiruna,Kiruna,Sweden,KRN,ESNQ
725,Orsa,Orsa,Sweden,,ESNR
726,Skelleftea,Skelleftea,Sweden,SFT,ESNS
727,Sattna,Sattna,Sweden,,ESNT
728,Umea,Umea,Sweden,UME,ESNU
729,Vilhelmina,Vilhelmina,Sweden,VHM,ESNV
730,Arvidsjaur,Arvidsjaur,Sweden,AJR,ESNX
731,Orebro,Orebro,Sweden,ORB,ESOE
733,Vasteras,Vasteras,Sweden,VST,ESOW
734,Kallax,Lulea,Sweden,LLA,ESPA
735,Vidsel,Vidsel,Sweden,,ESPE
736,Arboga,Arboga,Sweden,,ESQO
737,Arlanda,Stockholm,Sweden,ARN,ESSA
738,Bromma,Stockholm,Sweden,BMA,ESSB
739,Borlange,Borlange,Sweden,BLE,ESSD
740,Hultsfred,Hultsfred,Sweden,HLF,ESSF
741,Gavle,Gavle,Sweden,GVX,ESSK
742,Saab,Linkoeping,Sweden,LPI,ESSL
743,Kungsangen,Norrkoeping,Sweden,NRK,ESSP
745,Eskilstuna,Eskilstuna,Sweden,,ESSU
746,Visby,Visby,Sweden,VBY,ESSV
748,Kalixfors,Kalixfors,Sweden,,ESUK
750,Spangdahlem Ab,Spangdahlem,Germany,SPM,ETAD
751,Ramstein Ab,Ramstein,Germany,RMS,ETAR
752,Bamberg Aaf,Bamberg,Germany,,ETEJ
753,Giebelstadt Aaf,Giebelstadt,Germany,GHF,ETEU
754,Buckeburg,Brueckeburg,Germany,,ETHB
755,Celle,Celle,Germany,ZCN,ETHC
756,Rheine Bentlage,Rheine-brentlange,Germany,,ETHE
757,Fritzlar,Fritzlar,Germany,,ETHF
758,Laupheim,Laupheim,Germany,,ETHL
759,Mendig,Mendig,Germany,,ETHM
760,Niederstetten,Niederstetten,Germany,,ETHN
761,Roth,Roth,Germany,,ETHR
762,Fassberg,Fassberg,Germany,,ETHS
763,Grafenwohr Aaf,Grafenwoehr,Germany,,ETIC
764,Hanau Aaf,Hanau,Germany,ZNF,ETID
765,Hohenfels Aaf,Hohenfels,Germany,,ETIH
766,Kitzingen Aaf,Kitzingen,Germany,,ETIN
767,Nordholz,Nordholz,Germany,,ETMN
768,Diepholz,Diepholz,Germany,,ETND
769,Geilenkirchen,Geilenkirchen,Germany,GKE,ETNG
770,Hohn,Hohn,Germany,,ETNH
771,Jever,Jever,Germany,,ETNJ
772,Laage,Laage,Germany,RLG,ETNL
773,Norvenich,Noervenich,Germany,,ETNN
774,Schleswig,Schleswig,Germany,,ETNS
775,Wittmundhafen,Wittmundhafen,Germany,,ETNT
776,Neubrandenburg,Neubrandenburg,Germany,,ETNU
777,Wunstorf,Wunstorf,Germany,,ETNW
778,Vilseck Aaf,Vilseck,Germany,,ETOI
779,Coleman Aaf,Coleman,Germany,,ETOR
780,Wiesbaden Aaf,Wiesbaden,Germany,,ETOU
781,Landsberg Lech,Landsberg,Germany,,ETSA
782,Buchel,Buechel,Germany,,ETSB
783,Erding,Erding,Germany,,ETSE
784,Furstenfeldbruck,Fuerstenfeldbruck,Germany,FEL,ETSF
785,Holzdorf,Holzdorf,Germany,,ETSH
786,Ingolstadt Manching,Ingolstadt,Germany,,ETSI
787,Lechfeld,Lechfeld,Germany,,ETSL
788,Neuburg,Neuburg,Germany,,ETSN
789,Gutersloh,Guetersloh,Germany,GUT,ETUO
790,Alexander Bay,Alexander Bay,South Africa,ALJ,FAAB
791,Aggeneys,Aggeneys,South Africa,AGZ,FAAG
792,Brakpan,Brakpan,South Africa,,FABB
793,Bhisho,Bisho,South Africa,BIY,FABE
794,Bloemfontein Intl,Bloemfontein,South Africa,BFN,FABL
795,Bethlehem,Bethlehem,South Africa,,FABM
796,Bothaville,Bothaville,South Africa,,FABO
797,Cape Town Intl,Cape Town,South Africa,CPT,FACT
798,Calvinia,Calvinia,South Africa,,FACV
799,Durban Intl,Durban,South Africa,DUR,FADN
800,East London,East London,South Africa,ELS,FAEL
801,Ermelo,Ermelo,South Africa,,FAEO
802,Ficksburg Sentraoes,Ficksburg,South Africa,,FAFB
803,Grand Central,Johannesburg,South Africa,GCJ,FAGC
804,George,George,South Africa,GRJ,FAGG
806,Graaff Reinet,Graaff Reinet,South Africa,,FAGR
807,Grahamstown,Grahamstown,South Africa,,FAGT
808,Greytown,Greytown,South Africa,,FAGY
809,Harmony,Harmony,South Africa,,FAHA
810,Harrismith,Harrismith,South Africa,,FAHR
811,Hoedspruit Afb,Hoedspruit,South Africa,HDS,FAHS
812,Gariep Dam,Hendrik Verwoerddam,South Africa,,FAHV
813,Johannesburg Intl,Johannesburg,South Africa,JNB,FAJS
814,P C Pelser,Klerksdorp,South Africa,,FAKD
815,Kimberley,Kimberley,South Africa,KIM,FAKM
816,Krugersdorp,Krugersdorp,South Africa,,FAKR
817,Kroonstad,Kroonstad,South Africa,,FAKS
818,Johan Pienaar,Kuruman,South Africa,,FAKU
819,Kleinsee,Kleinsee,South Africa,KLZ,FAKZ
820,Lanseria,Johannesburg,South Africa,HLA,FALA
821,Lichtenburg,Lichtenburg,South Africa,,FALI
822,Makhado Afb,Lambertsbaai,South Africa,,FALM
823,Langebaanweg,Langebaanweg,South Africa,,FALW
824,Ladysmith,Ladysmith,South Africa,LAY,FALY
825,Middelburg,Middelburg,South Africa,,FAMB
827,Margate,Margate,South Africa,MGH,FAMG
828,Marble Hall,Marble Hall,South Africa,,FAMI
829,Majuba Power Station,Majuba Power Station,South Africa,,FAMJ
6813,Susse,Kangia,Greenland,,\N
831,Malelane,Malalane,South Africa,,FAMN
832,Messina,Musina,South Africa,MEZ,FAMS
833,Mkuzi,Mkuze,South Africa,,FAMU
834,Newcastle,Newcastle,South Africa,NCS,FANC
835,Nylstroom,Nylstroom,South Africa,,FANY
836,Overberg,Overberg,South Africa,,FAOB
837,Oudtshoorn,Oudtshoorn,South Africa,DUH,FAOH
838,Port Elizabeth Intl,Port Elizabeth,South Africa,PLZ,FAPE
839,Plettenberg Bay,Plettenberg Bay,South Africa,,FAPG
840,Phalaborwa,Phalaborwa,South Africa,PHW,FAPH
841,Polokwane International,Polokwane,South Africa,PTG,FAPI
842,Port St Johns,Port Saint Johns,South Africa,,FAPJ
843,Pietermaritzburg,Pietermaritzburg,South Africa,PZB,FAPM
844,Pilanesberg Intl,Pilanesberg,South Africa,NTY,FAPN
845,Polokwane Intl,Potgietersrus,South Africa,,FAPP
846,Potchefstroom,Potchefstroom,South Africa,,FAPS
847,Parys,Parys,South Africa,,FAPY
848,Queenstown,Queenstown,South Africa,UTW,FAQT
849,Richards Bay,Richard's Bay,South Africa,RCB,FARB
850,Rustenburg,Rustenburg,South Africa,,FARG
851,Robertson,Robertson,South Africa,,FARS
852,Springbok,Springbok,South Africa,SBU,FASB
853,Secunda,Secunda,South Africa,,FASC
854,Saldanha Vredenburg,Saldanha,South Africa,,FASD
855,Springs,Springs,South Africa,,FASI
856,Swartkop,Swartkop,South Africa,,FASK
857,Sishen,Sishen,South Africa,SIS,FASS
858,Hendrik Swellengrebel,Swellendam,South Africa,,FASX
859,Skukuza,Skukuza,South Africa,SZK,FASZ
860,Tommys Fld,Tommy's Field,South Africa,,FATF
861,New Tempe,Bloemfontein,South Africa,,FATP
862,Tutuka Power Station,Tutuka,South Africa,,FATT
863,Tzaneen,Tzaneen,South Africa,LTA,FATZ
864,Prince Mangosuthu Buthelezi,Ulundi,South Africa,ULD,FAUL
865,Upington,Upington,South Africa,UTN,FAUP
866,Mthatha,Umtata,South Africa,UTT,FAUT
867,Vryburg,Vryburg,South Africa,VRU,FAVB
868,Virginia,Durban,South Africa,VIR,FAVG
869,Vredendal,Vredendal,South Africa,,FAVR
870,Vereeniging,Vereeniging,South Africa,,FAVV
871,Wonderboom,Pretoria,South Africa,PRY,FAWB
872,Witbank,Witbank,South Africa,,FAWI
873,Waterkloof Afb,Waterkloof,South Africa,,FAWK
874,Welkom,Welkom,South Africa,WEL,FAWM
875,Ysterplaat,Ysterplaat,South Africa,,FAYP
876,Zeerust,Zeerust,South Africa,,FAZR
877,Francistown,Francistown,Botswana,FRW,FBFT
878,Jwaneng,Jwaneng,Botswana,JWA,FBJW
879,Kasane,Kasane,Botswana,BBK,FBKE
880,Maun,Maun,Botswana,MUB,FBMN
881,Sir Seretse Khama Intl,Gaberone,Botswana,GBE,FBSK
882,Selebi Phikwe,Selebi-phikwe,Botswana,PKW,FBSP
883,Maya Maya,Brazzaville,Congo (Brazzaville),BZV,FCBB
884,Owando,Owando,Congo (Kinshasa),FTX,FCOO
885,Ouesso,Ouesso,Congo (Kinshasa),OUE,FCOU
886,Pointe Noire,Pointe-noire,Congo (Brazzaville),PNR,FCPP
887,Matsapha,Manzini,Swaziland,MTS,FDMS
888,Bangui M Poko,Bangui,Central African Republic,BGF,FEFF
889,Berberati,Berberati,Central African Republic,BBT,FEFT
890,Bata,Bata,Equatorial Guinea,BSG,FGBT
891,Malabo,Malabo,Equatorial Guinea,SSG,FGSL
892,Ascension Aux Af,Wide Awake,Saint Helena,,FHAW
893,Sir Seewoosagur Ramgoolam Intl,Plaisance,Mauritius,MRU,FIMP
894,Plaine Corail,Rodriguez Island,Mauritius,RRG,FIMR
895,Diego Garcia Nsf,Diego Garcia Island,British Indian Ocean Territory,,FJDG
896,Tiko,Tiko,Cameroon,TKC,FKKC
897,Douala,Douala,Cameroon,DLA,FKKD
898,Salak,Maroua,Cameroon,MVR,FKKL
899,Foumban Nkounja,Foumban,Cameroon,FOM,FKKM
900,Ngaoundere,N'gaoundere,Cameroon,NGE,FKKN
901,Garoua,Garoua,Cameroon,GOU,FKKR
902,Bafoussam,Bafoussam,Cameroon,BFX,FKKU
903,Bamenda,Bamenda,Cameroon,BPC,FKKV
904,Yaounde Ville,Yaounde,Cameroon,YAO,FKKY
905,Kasompe,Kasompe,Zambia,,FLKE
906,Livingstone,Livingstone,Zambia,LVI,FLLI
907,Lusaka Intl,Lusaka,Zambia,LUN,FLLS
908,Mfuwe,Mfuwe,Zambia,MFU,FLMF
909,Mongu,Mongu,Zambia,,FLMG
910,Ndola,Ndola,Zambia,NLA,FLND
911,Southdowns,Southdowns,Zambia,KIW,FLSO
912,Prince Said Ibrahim,Moroni,Comoros,HAH,FMCH
913,Bandaressalam,Moheli,Comoros,NWA,FMCI
914,Ouani,Anjouan,Comoros,AJN,FMCV
915,Dzaoudzi Pamandzi,Dzaoudzi,Mayotte,DZA,FMCZ
916,St Denis Gillot,St.-denis,Reunion,RUN,FMEE
917,St Pierre Pierrefonds,St.-pierre,Reunion,ZSE,FMEP
918,Ivato,Antananarivo,Madagascar,TNR,FMMI
919,Miandrivazo,Miandrivazo,Madagascar,ZVA,FMMN
920,Sainte Marie,Sainte Marie,Madagascar,SMS,FMMS
921,Toamasina,Toamasina,Madagascar,TMM,FMMT
922,Morondava,Morondava,Madagascar,MOQ,FMMV
923,Arrachart,Antsiranana,Madagascar,DIE,FMNA
924,Avaratra,Mananara,Madagascar,WMR,FMNC
925,Andapa,Andapa,Madagascar,ZWA,FMND
926,Ambilobe,Ambilobe,Madagascar,AMB,FMNE
927,Antsirabato,Antalaha,Madagascar,ANM,FMNH
928,Analalava,Analalava,Madagascar,HVA,FMNL
929,Philibert Tsiranana,Mahajanga,Madagascar,MJN,FMNM
930,Fascene,Nosy-be,Madagascar,NOS,FMNN
931,Besalampy,Besalampy,Madagascar,BPY,FMNQ
932,Maroantsetra,Maroantsetra,Madagascar,WMN,FMNR
933,Sambava,Sambava,Madagascar,SVB,FMNS
934,Vohimarina,Vohemar,Madagascar,VOH,FMNV
935,Ambalabe,Antsohihy,Madagascar,WAI,FMNW
936,Ampampamena,Ampampamena,Madagascar,,FMNZ
937,Tolagnaro,Tolagnaro,Madagascar,FTU,FMSD
938,Fianarantsoa,Fianarantsoa,Madagascar,WFI,FMSF
939,Farafangana,Farafangana,Madagascar,RVA,FMSG
940,Manakara,Manakara,Madagascar,WVK,FMSK
941,Mananjary,Mananjary,Madagascar,MNJ,FMSM
942,Morombe,Morombe,Madagascar,MXM,FMSR
943,Toliara,Toliara,Madagascar,TLE,FMST
944,Mbanza Congo,M'banza-congo,Angola,SSY,FNBC
945,Benguela,Benguela,Angola,BUG,FNBG
946,Cabinda,Cabinda,Angola,CAB,FNCA
6814,Culebra Airport,Culebra Island,Puerto Rico,CPX,TJCP
948,Huambo,Huambo,Angola,NOV,FNHU
949,Kuito,Kuito,Angola,SVP,FNKU
950,Lobito,Lobito,Angola,,FNLB
951,Luanda 4 De Fevereiro,Luanda,Angola,LAD,FNLU
952,Malanje,Malanje,Angola,MEG,FNMA
953,Menongue,Menongue,Angola,SPP,FNME
955,Negage,Negage,Angola,GXG,FNNG
956,Porto Amboim,Porto Amboim,Angola,PBN,FNPA
957,Saurimo,Saurimo,Angola,VHC,FNSA
958,Soyo,Soyo,Angola,SZA,FNSO
959,Lubango,Lubango,Angola,SDD,FNUB
960,Luena,Luena,Angola,LUO,FNUE
961,Uige,Uige,Angola,UGO,FNUG
962,Xangongo,Xangongo,Angola,XGN,FNXA
963,Oyem,Oyem,Gabon,OYE,FOGO
964,Okondja,Okondja,Gabon,OKN,FOGQ
965,Lambarene,Lambarene,Gabon,LBQ,FOGR
966,Bitam,Bitam,Gabon,BMM,FOOB
967,Port Gentil,Port Gentil,Gabon,POG,FOOG
968,Omboue Hopital,Omboue Hospial,Gabon,OMB,FOOH
969,Makokou,Makokou,Gabon,MKU,FOOK
970,Leon M Ba,Libreville,Gabon,LBV,FOOL
971,Mvengue,Franceville,Gabon,MVB,FOON
972,Principe,Principe,Sao Tome and Principe,PCP,FPPR
973,Sao Tome Intl,Sao Tome,Sao Tome and Principe,TMS,FPST
974,Beira,Beira,Mozambique,BEW,FQBR
976,Inhambane,Inhambane,Mozambique,INH,FQIN
977,Lichinga,Lichinga,Mozambique,VXC,FQLC
978,Lumbo,Lumbo,Mozambique,,FQLU
979,Maputo,Maputo,Mozambique,MPM,FQMA
980,Mueda,Mueda,Mozambique,,FQMD
981,Mocimboa Da Praia,Mocimboa Da Praia,Mozambique,MZB,FQMP
982,Marrupa,Marrupa,Mozambique,,FQMR
983,Nacala,Nacala,Mozambique,MNC,FQNC
984,Nampula,Nampula,Mozambique,APL,FQNP
985,Pemba,Pemba,Mozambique,POL,FQPB
986,Quelimane,Quelimane,Mozambique,UEL,FQQL
987,Songo,Songo,Mozambique,,FQSG
988,Tete Chingodzi,Tete,Mozambique,TET,FQTT
989,Ulongwe,Ulongwe,Mozambique,,FQUG
990,Vilankulo,Vilankulu,Mozambique,VNX,FQVL
991,Alphonse,Alphonse,Seychelles,,FSAL
992,Desroches,Desroches,Seychelles,DES,FSDR
993,Farquhar,Farquhar,Seychelles,,FSFA
994,Seychelles Intl,Mahe,Seychelles,SEZ,FSIA
995,Praslin,Praslin,Seychelles,PRI,FSPP
996,Coetivy,Coetivy,Seychelles,,FSSC
997,Abeche,Abeche,Chad,AEH,FTTC
998,Moundou,Moundou,Chad,MQQ,FTTD
